Player,Role,Amount,Team,Age,Year,Nation,Overseas,Mega,id,matches,Innings,Not Outs,Aggregate,Highest Score,Average,30s,50s,100s,4s,6s,Boundary %,Scoring Rate,Top Scored in Innings,Top Scored %,Overs,Balls Bowled,Wickets,3 Wickets in Innings,4 Wickets in Innings,5 Wickets in Innings,Economy Rate,Strike Rate,prog_agg,prog_avg,prog_sr,prog_bowlsr,prog_er,prog_wkts,prog_bowlavg,prog_matches,last_matches,last_inn,last_hs,last_runs,last_avg,last_sr,last_batpercent,overs,last_wkts,last_bowlavg,last_bowlsr,last_bowler,last_bowlpercent,birthyear
Siddhesh Dinesh Lad,All-Rounder,0.1,Mumbai Indians,23,2015,Indian,0,0,4398,1,1,0,15,15,15,0,0,0,1,1,0.666666667,115.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
Hardik Pandya,All-Rounder,0.1,Mumbai Indians,22,2015,Indian,0,0,4399,123,115,39,2309,91,33.26,17,10,0,172,125,0.622780424,145.86,10,0.086956522,200.2,1202,53,4,0,0,8.8,22.68,574,15.51,147.94,,,,,,,,,,,,,,,,,,,1993
Nitish Rana,All-Rounder,8,Kolkata Knight Riders,29,2022,Indian,0,1,4400,105,99,9,2594,87,25.2,16,18,0,229,131,0.65612953,135.25,21,0.212121212,30,180,10,0,0,0,8.4,18,1820,28.44,132.46,16.43,8.03,7,22,77,17,16,80,383,29.46,121.97,14.97,2,0,,,6,,1993
Nitish Rana,All-Rounder,3.4,Kolkata Knight Riders,25,2018,Indian,0,1,4400,105,99,9,2594,87,25.2,16,18,0,229,131,0.65612953,135.25,21,0.212121212,30,180,10,0,0,0,8.4,18,437,31.21,128.91,,3,0,,17,4,12,62*,333,30.27,126.14,14.91,1,0,,,3,,1993
Nitish Rana,All-Rounder,0.1,Mumbai Indians,22,2015,Indian,0,0,4400,105,99,9,2594,87,25.2,16,18,0,229,131,0.65612953,135.25,21,0.212121212,30,180,10,0,0,0,8.4,18,1820,28.44,132.46,16.43,8.03,7,22,77,17,16,80,383,29.46,121.97,14.97,16,2,383,29.46,121.97,14.97,1993
Jagadeesha Suchith,All-Rounder,0.1,Mumbai Indians,21,2015,Indian,0,0,4401,22,10,6,70,34,31.68,1,0,0,6,3,0.6,114.75,0,0,70,420,19,0,0,0,8.6,22.11,68,34,128.3,26,8.88,12,38.5,17,2,1,14*,14,,233.33,4.24,1,0,14,,233.33,4.24,1994
Deepak Hooda,All-Rounder,5.75,Lucknow Super Giants,27,2022,Indian,0,1,4404,107,87,15,1320,64,50.9,6,7,0,80,58,0.506060606,128.65,6,0.068965517,59.1,355,10,0,0,0,8.6,35.5,785,16.7,129.54,36.11,8.46,9,50.89,80,12,11,64,160,16,130.08,8.63,16,2,68,48,8.5,3.03,1995
Deepak Hooda,All-Rounder,4.2,Sunrisers Hyderabad,21,2016,Indian,0,0,4404,107,87,15,1320,64,50.9,6,7,0,80,58,0.506060606,128.65,6,0.068965517,59.1,355,10,0,0,0,8.6,35.5,151,16.78,158.95,91,8.51,1,129,14,14,9,54,151,16.78,158.95,7.07,15.1,1,129,91,8.51,1.37,1995
Deepak Hooda,All-Rounder,3.6,Sunrisers Hyderabad,23,2018,Indian,0,1,4404,107,87,15,1320,64,50.9,6,7,0,80,58,0.506060606,128.65,6,0.068965517,59.1,355,10,0,0,0,8.6,35.5,373,14.35,139.18,32.17,8.33,6,44.67,41,10,6,19*,78,26,150,4.49,4,2,21,12,10.5,2.82,1995
Deepak Hooda,All-Rounder,0.5,Kings XI Punjab,25,2020,Indian,0,0,4404,107,87,15,1320,64,50.9,6,7,0,80,58,0.506060606,128.65,6,0.068965517,59.1,355,10,0,0,0,8.6,35.5,524,14.56,127.18,31.86,8.42,7,44.71,61,11,7,20,64,10.67,101.59,3.76,2,1,21,12,10.5,1.47,1995
Pardeep Sahu,All-Rounder,0.1,Rajasthan Royals,30,2015,Indian,0,0,4405,5,2,1,19,18,48.67,0,0,0,1,1,0.526315789,146.15,0,0,17.3,105,3,0,0,0,8.34,35,19,19,146.15,35,8.34,3,48.67,5,5,2,18*,19,19,146.15,2.61,,,,,,,1985
Pardeep Sahu,All-Rounder,0.1,Kings XI Punjab,31,2016,Indian,0,0,4405,5,2,1,19,18,48.67,0,0,0,1,1,0.526315789,146.15,0,0,17.3,105,3,0,0,0,8.34,35,19,19,146.15,35,8.34,3,48.67,5,5,2,18*,19,19,146.15,2.61,,,,,,,1985
Sarfaraz Khan,All-Rounder,0.25,Kings XI Punjab,22,2019,Indian,0,0,4408,50,37,11,585,67,,8,1,0,63,14,0.574358974,130.58,1,0.027027027,0.2,2,0,0,0,0,18,,228,20.73,159.44,,,0,,25,7,6,22*,51,10.2,124.39,4.5,6,0,51,10.2,124.39,4.5,1997
Sarfaraz Khan,All-Rounder,0.2,Delhi Capitals,25,2022,Indian,0,1,4408,50,37,11,585,67,,8,1,0,63,14,0.574358974,130.58,1,0.027027027,0.2,2,0,0,0,0,18,,441,23.21,138.24,,18,0,,40,8,2,0,0,0,,,0.2,0,,,18,,1997
David Willey,All-Rounder,2,Royal Challengers Bangalore,32,2022,Overseas,1,1,4420,11,5,3,53,20,45.33,0,0,0,7,0,0.528301887,85.48,0,0,36,216,6,0,0,0,7.56,36,,,,30,9.5,2,47.5,3,3,0,0,0,,,,10,2,47.5,30,9.5,10.53,1990
Mitchell Santner,All-Rounder,1.9,Chennai Super Kings,30,2022,Overseas,1,1,4429,15,8,5,56,22,27.54,0,0,0,3,3,0.535714286,103.7,0,0,52,312,13,0,0,0,6.88,24,32,32,139.13,21,7,6,24.5,6,2,0,0,0,,,,7,2,26.5,21,7.57,18.18,1992
Mitchell Santner,All-Rounder,0.5,Chennai Super Kings,26,2018,Overseas,1,1,4429,15,8,5,56,22,27.54,0,0,0,3,3,0.535714286,103.7,0,0,52,312,13,0,0,0,6.88,24,32,32,139.13,21,7,6,24.5,6,2,0,0,0,,,,,,,,,,1992
Syed Khaleel Ahmed,All-Rounder,0.1,Delhi Daredevils,19,2016,Indian,0,0,4539,43,5,0,1,1,24.6,0,0,0,0,0,0,14.29,0,0,162.4,976,57,8,0,0,8.62,17.12,1,0.33,20,16.97,8.69,32,24.56,24,7,1,1,1,1,,0.1,1,0,1,1,,0.1,1997
Mahipal Lomror,All-Rounder,0.95,Royal Challengers Bangalore,23,2022,Indian,0,1,4541,30,25,4,402,54,109,4,1,0,24,21,0.552238806,131.8,2,0.08,14,84,1,0,0,0,7.79,84,181,22.63,119.87,60,7.4,1,74,11,4,4,43,94,31.33,128.77,15.19,7,1,47,42,6.71,6.25,1999
Mahipal Lomror,All-Rounder,0.2,Rajasthan Royals,19,2018,Indian,0,1,4541,30,25,4,402,54,109,4,1,0,24,21,0.552238806,131.8,2,0.08,14,84,1,0,0,0,7.79,84,181,22.63,119.87,60,7.4,1,74,11,4,4,43,94,31.33,128.77,15.19,4,0,94,31.33,128.77,15.19,1999
Mahipal Lomror,All-Rounder,0.1,Delhi Daredevils,17,2016,Indian,0,0,4541,30,25,4,402,54,109,4,1,0,24,21,0.552238806,131.8,2,0.08,14,84,1,0,0,0,7.79,84,181,22.63,119.87,60,7.4,1,74,11,4,4,43,94,31.33,128.77,15.19,4,0,94,31.33,128.77,15.19,1999
Akshdeep Nath,All-Rounder,3.6,Royal Challengers Bangalore,26,2019,Indian,0,0,4543,14,10,0,90,24,9,0,0,0,7,2,0.444444444,91.84,0,0,,,,,,,,,29,5.8,70.73,,,0,,6,1,1,9,9,9,69.23,6.29,1,0,9,9,69.23,6.29,1993
Akshdeep Nath,All-Rounder,1,Kings XI Punjab,25,2018,Indian,0,1,4543,14,10,0,90,24,9,0,0,0,7,2,0.444444444,91.84,0,0,,,,,,,,,20,5,71.43,,,0,,5,1,1,0,0,0,,,1,0,0,0,,,1993
Akshdeep Nath,All-Rounder,0.1,Gujarat Lions,23,2016,Indian,0,0,4543,14,10,0,90,24,9,0,0,0,7,2,0.444444444,91.84,0,0,,,,,,,,,29,5.8,70.73,,,0,,6,1,1,9,9,9,69.23,6.29,1,0,9,9,69.23,6.29,1993
Akshdeep Nath,All-Rounder,0.1,Gujarat Lions,24,2017,Indian,0,0,4543,14,10,0,90,24,9,0,0,0,7,2,0.444444444,91.84,0,0,,,,,,,,,20,6.67,74.07,,,0,,4,4,3,12,20,6.67,74.07,3.64,3,0,20,6.67,74.07,3.64,1993
Swapnil Singh,All-Rounder,0.1,Kings XI Punjab,25,2016,Indian,0,0,4549,7,4,1,14,10,108,0,0,0,0,0,0,58.33,0,0,12,72,1,0,0,0,9,72,,,,,,,,,,,,,,,,,,,,,,1991
Krunal Pandya,All-Rounder,8.8,Mumbai Indians,27,2018,Indian,0,1,4552,113,99,30,1514,86,33.59,18,1,0,136,56,0.581241744,133.39,5,0.050505051,320.4,1924,70,6,0,0,7.33,27.49,480,36.92,158.42,26.69,7.15,16,31.81,25,13,11,47,243,34.71,135.75,11.8,40,10,27.3,24,6.83,12.05,1991
Krunal Pandya,All-Rounder,8.25,Lucknow Super Giants,31,2022,Indian,0,1,4552,113,99,30,1514,86,33.59,18,1,0,136,56,0.581241744,133.39,5,0.050505051,320.4,1924,70,6,0,0,7.33,27.49,1143,22.86,138.55,28.31,7.37,51,34.76,84,13,12,39,143,14.3,116.26,7.07,33.1,5,53,39.8,7.99,6.85,1991
Krunal Pandya,All-Rounder,2,Mumbai Indians,25,2016,Indian,0,0,4552,113,99,30,1514,86,33.59,18,1,0,136,56,0.581241744,133.39,5,0.050505051,320.4,1924,70,6,0,0,7.33,27.49,1143,22.86,138.55,28.31,7.37,51,34.76,84,13,12,39,143,14.3,116.26,7.07,12,0,143,14.3,116.26,7.07,1991
Deepak Chahar,All-Rounder,0.8,Chennai Super Kings,26,2018,Indian,0,1,4557,73,13,6,80,39,28.04,1,0,0,2,6,0.55,135.59,0,0,254.4,1528,72,7,2,0,7.93,21.22,14,14,233.33,72,9.58,1,115,5,3,1,14,14,14,233.33,3.1,7,1,74,42,10.57,4.76,1992
Deepak Chahar,All-Rounder,0.1,Rising Pune Supergiant,24,2016,Indian,0,0,4557,73,13,6,80,39,28.04,1,0,0,2,6,0.55,135.59,0,0,254.4,1528,72,7,2,0,7.93,21.22,79,11.29,138.6,22.44,7.8,59,29.19,63,15,2,1*,1,,,0.04,2,0,1,,,0.04,1992
Pravin Dubey,All-Rounder,0.5,Delhi Capitals,29,2022,Indian,0,1,4559,4,2,1,23,16,91,0,0,0,2,0,0.347826087,69.7,0,0,11,66,1,0,0,0,8.27,66,,,,,9,0,,3,3,1,7*,7,,53.85,1.54,8,0,,,9,,1993
Praveen Dubey,All-Rounder,0.35,Royal Challengers Bangalore,23,2016,Indian,0,0,4559,4,2,1,23,16,91,0,0,0,2,0,0.347826087,69.7,0,0,11,66,1,0,0,0,8.27,66,,,,,9,0,,3,3,1,7*,7,,53.85,1.54,,,,,,,1993
Praveen Dubey,All-Rounder,0.1,Royal Challengers Bangalore,24,2017,Indian,0,0,4559,4,2,1,23,16,91,0,0,0,2,0,0.347826087,69.7,0,0,11,66,1,0,0,0,8.27,66,,,,,9,0,,3,3,1,7*,7,,53.85,1.54,,,,,,,1993
Dwaine Pretorius,All-Rounder,0.5,Chennai Super Kings,33,2022,Overseas,1,1,4589,7,5,1,44,22,39.67,0,0,0,3,3,0.681818182,157.14,0,0,25,150,6,0,0,0,9.52,25,,,,,,,,,,,,,,,,,,,,,,1989
Rovman Powell,All-Rounder,0.3,Kolkata Knight Riders,24,2017,Overseas,1,0,4605,17,15,2,257,67,35,4,1,0,11,22,0.684824903,146.02,1,0.066666667,3,18,1,0,0,0,11.67,18,,,,,,,,,,,,,,,,,,,,,,1993
Ashton Turner,All-Rounder,0.5,Rajasthan Royals,26,2019,Indian,0,0,4648,4,4,1,3,3,1,0,0,0,0,0,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993
Shashank Singh,All-Rounder,0.3,Rajasthan Royals,28,2019,Indian,0,0,4657,10,5,1,69,25,,0,0,0,5,4,0.637681159,146.81,0,0,2,12,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,1991
Shashank Singh,All-Rounder,0.2,Sunrisers Hyderabad,31,2022,Indian,0,1,4657,10,5,1,69,25,,0,0,0,5,4,0.637681159,146.81,0,0,2,12,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,1991
Shashank Singh,All-Rounder,0.1,Delhi Daredevils,26,2017,Indian,0,0,4657,10,5,1,69,25,,0,0,0,5,4,0.637681159,146.81,0,0,2,12,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,1991
Shubam Agrawal,All-Rounder,0.1,Gujarat Lions,24,2017,Indian,0,0,4658,1,0,0,0,0,42,0,0,0,0,0,0,N/A,0,0,4,24,1,0,0,0,10.5,24,,,,,,,,,,,,,,,,,,,,,,1993
Krishnappa Gowtham,All-Rounder,9.25,Chennai Super Kings,33,2021,Indian,0,0,4668,35,27,9,247,33,37.1,1,0,0,15,17,0.655870445,166.89,1,0.037037037,96,576,21,0,0,0,8.11,27.43,186,14.31,169.09,31.38,8.26,13,43.23,24,2,2,22*,42,42,155.56,14,8,1,84,48,10.5,8.33,1988
Krishnappa Gowtham,All-Rounder,2,Mumbai Indians,29,2017,Indian,0,0,4668,35,27,9,247,33,37.1,1,0,0,15,17,0.655870445,166.89,1,0.037037037,96,576,21,0,0,0,8.11,27.43,186,14.31,169.09,31.38,8.26,13,43.23,24,2,2,22*,42,42,155.56,14,2,0,42,42,155.56,14,1988
Krishnappa Gowtham,All-Rounder,0.9,Lucknow Super Giants,34,2022,Indian,0,1,4668,35,27,9,247,33,37.1,1,0,0,15,17,0.655870445,166.89,1,0.037037037,96,576,21,0,0,0,8.11,27.43,186,14.31,169.09,31.38,8.26,13,43.23,24,2,2,22*,42,42,155.56,14,8,1,84,48,10.5,8.33,1988
Rahul Tripathi,All-Rounder,0.1,Rising Pune Supergiant,26,2017,Indian,0,0,4679,89,87,11,2071,93,,18,11,0,205,78,0.621921777,138.99,15,0.172413793,1,6,0,0,0,0,12,,1385,26.13,136.32,,12,0,,62,17,16,74*,397,28.36,140.28,15.51,16,2,397,28.36,140.28,15.51,1991
Washington Sundar,All-Rounder,8.75,Sunrisers Hyderabad,23,2022,Indian,0,1,4684,58,38,12,378,40,34.78,3,0,0,32,9,0.481481481,116.67,1,0.026315789,170.4,1024,36,3,0,0,7.34,28.44,217,14.47,111.28,27.78,6.94,27,32.11,42,6,4,10,31,7.75,65.96,3.14,16,3,39.33,32,7.38,6.98,1999
Washington Sundar,All-Rounder,3.2,Royal Challengers Bangalore,19,2018,Indian,0,1,4684,58,38,12,378,40,34.78,3,0,0,32,9,0.481481481,116.67,1,0.026315789,170.4,1024,36,3,0,0,7.34,28.44,217,14.47,111.28,22.5,6.17,8,23.13,11,11,5,5*,9,,75,0.54,30,8,23.13,22.5,6.17,9.41,1999
Liam Livingstone,All-Rounder,11.5,Punjab Kings,29,2022,Overseas,1,1,4692,32,32,4,828,94,38.63,4,6,0,58,59,0.707729469,165.6,7,0.21875,31,186,8,1,0,0,9.97,23.25,112,14,125.84,,13,0,,9,4,5,25,42,8.4,102.44,5.97,1,0,,,13,,1993
Liam Livingstone,All-Rounder,0.75,Rajasthan Royals,28,2021,Overseas,1,0,4692,32,32,4,828,94,38.63,4,6,0,58,59,0.707729469,165.6,7,0.21875,31,186,8,1,0,0,9.97,23.25,70,23.33,145.83,,13,0,,4,4,4,44,70,23.33,145.83,13.86,1,0,,,13,,1993
Liam Livingstone,All-Rounder,0.5,Rajasthan Royals,26,2019,Overseas,1,0,4692,32,32,4,828,94,38.63,4,6,0,58,59,0.707729469,165.6,7,0.21875,31,186,8,1,0,0,9.97,23.25,112,14,125.84,,13,0,,9,5,5,25,42,8.4,102.44,5.97,5,0,42,8.4,102.44,5.97,1993
Tom Curran,All-Rounder,5.25,Delhi Capitals,26,2021,Overseas,1,0,4693,13,10,5,127,54,33.08,0,1,0,10,3,0.456692913,118.69,1,0.1,39.4,238,13,1,0,0,10.84,18.31,106,26.5,117.78,18.89,11.51,9,36.22,10,5,4,54*,83,83,133.87,9.55,18.1,3,69.33,36.33,11.45,15,1995
Tom Curran,All-Rounder,1,Rajasthan Royals,25,2020,Overseas,1,0,4693,13,10,5,127,54,33.08,0,1,0,10,3,0.456692913,118.69,1,0.1,39.4,238,13,1,0,0,10.84,18.31,23,7.67,82.14,10.17,11.61,6,19.67,5,5,4,18,23,7.67,82.14,2.66,10.1,6,19.67,10.17,11.61,20,1995
Dawid Malan,All-Rounder,1.5,Punjab Kings,34,2021,Overseas,1,0,4694,1,1,0,26,26,26,0,0,0,1,1,0.384615385,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987
Wanindu Hasaranga,All-Rounder,10.75,Royal Challengers Bangalore,25,2022,Overseas,1,1,4696,26,14,4,72,18,21.37,0,0,0,7,1,0.472222222,98.63,0,0,92,552,35,2,2,1,8.13,15.77,1,1,50,,10,0,,2,2,2,1*,1,1,50,0.4,6,0,,,10,,1997
Keemo Paul,All-Rounder,0.5,Delhi Capitals,21,2019,Overseas,1,0,4742,8,6,1,18,7,26.33,0,0,0,1,1,0.555555556,75,0,0,27.1,163,9,2,0,0,8.72,18.11,,,,,,,,,,,,,,,,,,,,,,1998
Dhruv Shorey,All-Rounder,0.2,Chennai Super Kings,26,2018,Indian,0,1,4755,2,2,0,13,8,6.5,0,0,0,0,1,0.461538462,76.47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
Abhishek Sharma,All-Rounder,6.5,Sunrisers Hyderabad,22,2022,Indian,0,1,4756,47,45,6,893,75,37.56,11,4,0,92,31,0.620380739,137.38,8,0.177777778,38,228,9,0,0,0,8.89,25.33,241,17.21,139.31,18.86,8,6,25.14,22,8,7,33,98,16.33,130.67,8.4,10,4,16,15,6.4,8.51,2000
Abhishek Sharma,All-Rounder,0.55,Delhi Daredevils,18,2018,Indian,0,1,4756,47,45,6,893,75,37.56,11,4,0,92,31,0.620380739,137.38,8,0.177777778,38,228,9,0,0,0,8.89,25.33,241,17.21,139.31,18.86,8,6,25.14,22,8,7,33,98,16.33,130.67,8.4,7,0,98,16.33,130.67,8.4,2000
Mayank Dagar,All-Rounder,0.2,Kings XI Punjab,22,2018,Indian,0,1,4762,3,0,0,0,0,83,0,0,0,0,0,0,N/A,0,0,11,66,1,0,0,0,7.55,66,,,,,,,,,,,,,,,,,,,,,,1996
Kamlesh Nagarkoti,All-Rounder,3.2,Kolkata Knight Riders,19,2018,Indian,0,1,4766,12,7,3,22,8,57,0,0,0,1,0,0.181818182,66.67,0,0,30,180,5,0,0,0,9.5,36,22,5.5,66.67,33.6,9.14,5,51.2,11,1,1,0,0,0,,,1,0,0,0,,,1999
Kamlesh Nagarkoti,All-Rounder,1.1,Delhi Capitals,23,2022,Indian,0,1,4766,12,7,3,22,8,57,0,0,0,1,0,0.181818182,66.67,0,0,30,180,5,0,0,0,9.5,36,22,5.5,66.67,33.6,9.14,5,51.2,11,1,1,0,0,0,,,2,0,,,12.5,,1999
Shivam Mavi,All-Rounder,7.25,Kolkata Knight Riders,24,2022,Indian,0,1,4768,32,12,3,51,20,31.4,0,0,0,4,2,0.549019608,91.07,0,0,108.1,649,30,1,1,0,8.71,21.63,48,6.86,97.96,20.68,8.3,25,28.6,26,9,2,20,25,12.5,125,1.91,32.1,11,21.18,17.55,7.24,20.37,1998
Shivam Mavi,All-Rounder,3,Kolkata Knight Riders,20,2018,Indian,0,1,4768,32,12,3,51,20,31.4,0,0,0,4,2,0.549019608,91.07,0,0,108.1,649,30,1,1,0,8.71,21.63,48,6.86,97.96,20.68,8.3,25,28.6,26,9,2,20,25,12.5,125,1.91,2,0,25,12.5,125,1.91,1998
Anukul Roy,All-Rounder,0.2,Mumbai Indians,20,2018,Indian,0,1,4775,7,5,2,23,13,26.2,0,0,0,3,0,0.52173913,109.52,0,0,17,102,5,0,0,0,7.71,20.4,,,,12,5.5,1,11,1,1,0,0,0,,,,,,,,,,1998
Anukul Roy,All-Rounder,0.2,Kolkata Knight Riders,24,2022,Indian,0,1,4775,7,5,2,23,13,26.2,0,0,0,3,0,0.52173913,109.52,0,0,17,102,5,0,0,0,7.71,20.4,,,,12,5.5,1,11,1,1,0,0,0,,,,2,1,11,12,5.5,10,1998
Jofra Archer,All-Rounder,8,Mumbai Indians,27,2022,Overseas,1,1,4777,40,25,12,199,27,24.4,0,0,0,11,14,0.64321608,155.47,0,0,157.3,945,48,6,0,0,7.43,19.69,195,15,157.26,17.93,7.13,46,21.33,35,14,10,27*,113,18.83,179.37,4.94,55.4,20,18.25,16.7,6.56,30.77,1995
Jofra Archer,All-Rounder,7.2,Rajasthan Royals,23,2018,Overseas,1,1,4777,40,25,12,199,27,24.4,0,0,0,11,14,0.64321608,155.47,0,0,157.3,945,48,6,0,0,7.43,19.69,195,15,157.26,17.93,7.13,46,21.33,35,14,10,27*,113,18.83,179.37,4.94,,,,,,,1995
Midhun S,All-Rounder,0.2,Rajasthan Royals,24,2018,Indian,0,1,4780,1,0,0,0,0,,0,0,0,0,0,0,N/A,0,0,2,12,0,0,0,0,13.5,,,,,,,,,,,,,,,,,,,,,,,1994
Sam Curran,All-Rounder,7.2,Kings XI Punjab,21,2019,Overseas,1,0,4787,46,36,11,613,55,35.33,3,3,0,50,31,0.629690049,143.22,4,0.111111111,155.5,935,42,6,1,0,9.52,22.26,95,23.75,172.73,19.8,9.79,8,32.3,9,9,8,55*,95,23.75,172.73,6.22,8,1,95,23.75,172.73,6.22,1998
Sam Curran,All-Rounder,5.5,Chennai Super Kings,22,2020,Overseas,1,0,4787,46,36,11,613,55,35.33,3,3,0,50,31,0.629690049,143.22,4,0.111111111,155.5,935,42,6,1,0,9.52,22.26,95,23.75,172.73,19.8,9.79,8,32.3,9,9,8,55*,95,23.75,172.73,6.22,33,10,32.3,19.8,9.79,20.83,1998
Fabian Allen,All-Rounder,0.75,Punjab Kings,26,2021,Overseas,1,0,4826,5,4,2,14,8,68,0,0,0,1,0,0.285714286,73.68,0,0,15,90,2,0,0,0,9.07,45,6,6,50,66,8.18,1,90,4,4,3,6,6,6,50,1,3,0,6,6,50,1,1995
Fabian Allen,All-Rounder,0.75,Mumbai Indians,27,2022,Overseas,1,1,4826,5,4,2,14,8,68,0,0,0,1,0,0.285714286,73.68,0,0,15,90,2,0,0,0,9.07,45,6,6,50,66,8.18,1,90,4,4,3,6,6,6,50,1,11,1,90,66,8.18,4.17,1995
Fabian Allen,All-Rounder,0.5,Sunrisers Hyderabad,25,2020,Overseas,1,0,4826,5,4,2,14,8,68,0,0,0,1,0,0.285714286,73.68,0,0,15,90,2,0,0,0,9.07,45,6,6,50,66,8.18,1,90,4,4,3,6,6,6,50,1,3,0,6,6,50,1,1995
Sherfane Rutherford,All-Rounder,2,Delhi Capitals,21,2019,Overseas,1,0,4838,10,9,2,106,28,59,0,0,0,3,8,0.566037736,101.92,1,0.111111111,6.5,41,1,0,0,0,8.63,41,73,14.6,135.19,41,8.63,1,59,7,7,7,28*,73,14.6,135.19,6.77,,,,,,,1998
Sherfane Rutherford,All-Rounder,1,Royal Challengers Bangalore,24,2022,Overseas,1,1,4838,10,9,2,106,28,59,0,0,0,3,8,0.566037736,101.92,1,0.111111111,6.5,41,1,0,0,0,8.63,41,73,14.6,135.19,41,8.63,1,59,7,7,7,28*,73,14.6,135.19,6.77,6.5,1,59,41,8.63,2.22,1998
Daryl Mitchell,All-Rounder,0.75,Rajasthan Royals,31,2022,Overseas,1,1,4850,2,2,0,33,17,,0,0,0,1,0,0.121212121,75,0,0,2,12,0,0,0,0,13.5,,,,,,,,,,,,,,,,,,,,,,,1991
Harpreet Brar,All-Rounder,3.8,Punjab Kings,27,2022,Indian,0,1,4935,28,17,8,158,25,32.89,0,0,0,11,7,0.544303797,116.18,0,0,75.1,451,18,3,1,0,7.88,25.06,,,,38.4,7.13,5,45.6,10,7,5,25*,64,,110.34,5.9,23,5,27.8,27.6,6.04,11.11,1995
Harpreet Brar,All-Rounder,0.2,Kings XI Punjab,24,2019,Indian,0,0,4935,28,17,8,158,25,32.89,0,0,0,11,7,0.544303797,116.18,0,0,75.1,451,18,3,1,0,7.88,25.06,,,,38.4,7.13,5,45.6,10,7,5,25*,64,,110.34,5.9,5,0,64,,110.34,5.9,1995
Darshan Nalkande,All-Rounder,0.3,Kings XI Punjab,21,2019,Indian,0,0,4936,3,1,0,0,0,34.33,0,0,0,0,0,0,N/A,0,0,9.1,55,3,0,0,0,11.24,18.33,,,,,,,,,,,,,,,,,,,,,,1998
Darshan Nalkande,All-Rounder,0.2,Gujarat Titans,24,2022,Indian,0,1,4936,3,1,0,0,0,34.33,0,0,0,0,0,0,N/A,0,0,9.1,55,3,0,0,0,11.24,18.33,,,,,,,,,,,,,,,,,,,,,,1998
Varun Chakaravarthy,All-Rounder,8.4,Kings XI Punjab,28,2019,Indian,0,0,4938,56,12,8,25,10,25.81,0,0,0,2,0,0.32,54.35,0,0,214.4,1288,62,5,2,1,7.45,20.77,,,,18,11.67,1,35,1,1,0,0,0,,,,0,0,0,,,,1991
Varun Chakaravarthy,All-Rounder,4,Kolkata Knight Riders,29,2020,Indian,0,0,4938,56,12,8,25,10,25.81,0,0,0,2,0,0.32,54.35,0,0,214.4,1288,62,5,2,1,7.45,20.77,,,,18,11.67,1,35,1,1,0,0,0,,,,3,1,35,18,11.67,25,1991
Riyan Parag,All-Rounder,3.8,Rajasthan Royals,21,2022,Indian,0,1,4943,54,44,7,600,56,70,3,2,0,44,27,0.563333333,123.97,3,0.068181818,26.1,157,4,0,0,0,10.7,39.25,339,16.95,118.53,44.33,9.97,3,73.67,30,11,10,25,93,11.63,112.05,5.08,6.1,1,73,37,11.84,1.69,2001
Riyan Parag,All-Rounder,0.2,Rajasthan Royals,18,2019,Indian,0,0,4943,54,44,7,600,56,70,3,2,0,44,27,0.563333333,123.97,3,0.068181818,26.1,157,4,0,0,0,10.7,39.25,339,16.95,118.53,44.33,9.97,3,73.67,30,11,10,25,93,11.63,112.05,5.08,10,0,93,11.63,112.05,5.08,2001
Shivam Dube,All-Rounder,5,Royal Challengers Bangalore,26,2019,Indian,0,0,4945,51,47,8,1106,95,41.5,6,6,0,58,73,0.605786618,141.79,7,0.14893617,17.4,106,4,0,0,0,9.4,26.5,399,22.17,120.54,23.5,8.3,4,32.5,24,9,9,64*,230,28.75,119.17,16.95,9,1,230,28.75,119.17,16.95,1993
Shivam Dube,All-Rounder,4.4,Rajasthan Royals,28,2021,Indian,0,0,4945,51,47,8,1106,95,41.5,6,6,0,58,73,0.605786618,141.79,7,0.14893617,17.4,106,4,0,0,0,9.4,26.5,169,16.9,122.46,16,7.59,4,20.25,15,11,9,27*,129,18.43,122.86,7.38,9,4,18.25,13.5,8.11,6.67,1993
Shivam Dube,All-Rounder,4,Chennai Super Kings,29,2022,Indian,0,1,4945,51,47,8,1106,95,41.5,6,6,0,58,73,0.605786618,141.79,7,0.14893617,17.4,106,4,0,0,0,9.4,26.5,399,22.17,120.54,23.5,8.3,4,32.5,24,9,9,64*,230,28.75,119.17,16.95,5,0,,,9.8,,1993
Prayas Ray Barman,All-Rounder,1.5,Royal Challengers Bangalore,17,2019,Indian,0,0,4949,1,1,0,19,19,,0,0,0,2,0,0.421052632,79.17,0,0,4,24,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,2002
Tim David,All-Rounder,8.25,Mumbai Indians,26,2022,Overseas,1,1,5332,25,24,9,418,46,27.87,6,0,0,24,31,0.674641148,177.87,0,0,,,,,,,,,1,1,33.33,,,0,,1,1,1,1,1,1,33.33,0.64,1,0,1,1,33.33,0.64,1996
